,도로명전체주소,사업장명
1562674,"경기도 광명시 신기로17번길 3, 서원빌딩 4층 405호, 406호 일부호 (일직동)",네옥스보드카페
1562893,"경기도 광명시 광명로832번길 5, 1층 110,111호 (광명동)",광명대창집광명새마을시장점
1562894,"경기도 광명시 양지로 19, 어반브릭스B동 2층 265,266,279호 (일직동)",펀비어킹광명유플래닛점
1563096,"경기도 광명시 광이로13번길 22-1, 1층 1호 (광명동)",빵실이네
1563194,"경기도 광명시 양지로 19, 2층 235, 244호 (일직동)",오투닭갈비광명역어반브릭스점
1563198,"경기도 광명시 오리로854번길 8, 4층 404호(전체), 405호(일부) (철산동)",허니
1563794,"경기도 광명시 오리로 1031-1, 1층 전체호 (광명동)",고기마루
1563857,"경기도 광명시 오리로931번길 3, 1층 일부호 (광명동)",목동명품등갈비광명점
1563858,"경기도 광명시 소하로 82, 한빛프라자 2층 201호 (소하동)",복인아구찜
1563926,"경기도 광명시 양지로 21, 어반브릭스C동 2층 214,215호 (일직동)",청현재이
1563927,"경기도 광명시 양지로 19, 어반브릭스B동 1층 104,105호 (일직동)",맘스터치광명역점
1563928,"경기도 광명시 오리로 375-1, 1층 (소하동)",맘스터치소하사거리점
1564475,"경기도 광명시 일직로 72, C동 1층 117호 (일직동)",본도시락광명역점
1564476,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",보더익스프레스ak광명점
1564663,"경기도 광명시 일직로12번길 21, SH&01 프라자 1층 101호 (일직동)",칠프로칠백식당광명역점
1564761,"경기도 광명시 소하일로52번길 2, 1층 101호 (소하동)",찬란한아구광명소하점
1564922,"경기도 광명시 양지로 19, 어반브릭스B동 2층 237,238호 (일직동)",온센광명점
1564998,"경기도 광명시 소하로109번길 13-8, 광장프라자 1층 103호 (소하동)",수철이네왕새우튀김광명소하점
1565289,"경기도 광명시 광오로16번길 8, 1층 102호 (광명동)",독도해물알찜
1566083,"경기도 광명시 양지로 19, B동 1층 157호 (일직동)",밥맛나는세상
1566116,"경기도 광명시 광이로13번길 20, 1층 일부호 (광명동)",한방토종닭집
1566599,"경기도 광명시 광명로832번길 5, 1층 114호 (광명동)",우마이스시
1566851,"경기도 광명시 양지로 16, B1층 B1-34,35,36,37,38호 (일직동, 광명역 써밋플레이스)",담곡원광명점
1567493,"경기도 광명시 일직로12번길 19, 동일센타시아 1층 101호,102호 (일직동)",이가네양꼬치양갈비광명역점
1567551,"경기도 광명시 양지로 19, 어반브릭스B동 1층 131호 (일직동)",김가네김밥광명역데시앙점
1567552,"경기도 광명시 광명로832번길 5, 1층 112호 (광명동)","떡볶이참잘하는집,떡참광명사거리점"
1567553,"경기도 광명시 일직로12번길 21, SH&01 프라자 1층 105호 (일직동)",죠스떡볶이광명일직점
1567888,"경기도 광명시 양지로 17, 판매시설D동 지하1층 일부호 (일직동)",랑데자뷰에이케이플라자광명점
1568181,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",(주)알트윈푸드도조스시광명점
1568182,"경기도 광명시 오리로 984, 1층 일부호 (광명동)",또와막창광사1호점
1568183,"경기도 광명시 신기로 22, 2층 일부호 (일직동)",주식회사현대그린푸드테이크호텔
1568184,"경기도 광명시 양지로 17, AK플라자 판매시설D동 B2층 일부호 (일직동)",진리식당
1568185,"경기도 광명시 양지로 17, 유플래닛-영화관동 지하1층 일부호 (일직동)",메가박스광명에이케이플라자
1568186,"경기도 광명시 양지로 17, AK플라자 판매시설D동 4층 일부호 (일직동)",중식명장이송학
1568187,"경기도 광명시 시청로 97, 1층 101호 (철산동)",순살만공격광명철산점
1568188,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",서울깍두기
1568189,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",제주오전복
1568510,"경기도 광명시 광명로848번길 4, 1층 전제호 (광명동)",참고을흑염소
1568511,"경기도 광명시 양지로 17, ak플라자 판매시설D동 B2층 일부호 (일직동)",레스토랑아진세컨드키친
1568965,"경기도 광명시 도덕로 45, 1층 104호 (광명동)",미
1568966,"경기도 광명시 신기로 22, 7층 일부호 (일직동)",에이치가든바테이크호텔점
1568967,"경기도 광명시 신기로 22, 4층 (일직동)",에이치가든테이크호텔점
1568968,"경기도 광명시 양지로 17, AK플라자 판매시설D동 4층 일부호 (일직동)",온더보더광명에이케이점
1569021,"경기도 광명시 신기로 22, 테이크호텔 5층 일부호 (일직동)",아이엠베이글광명테이크호텔점
1569068,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",정원분식광명점
1569495,"경기도 광명시 밤일로 22, 1층 전체호 (하안동)",푸주옥
1570653,"경기도 광명시 양지로 17, AK플라자 판매시설D동 B2층 일부호 (일직동)",계백집에이케이프라자광명점
1570654,"경기도 광명시 양지로 17, AK플라자 판매시설D동 4층 일부호 (일직동)",테라코타광명점
1570655,"경기도 광명시 도덕공원로 59, 상가동 1층 103호 (철산동, 광명푸르지오아파트)",동궁찜닭
1570656,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하1층 일부호 (일직동)",와인탐탐에이케이플라자광명점
1570657,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",스템광명에이케이플라자점
1570735,"경기도 광명시 신촌로15번길 25-1, 1층 101호 (소하동)",비비큐광명소하점
1570931,"경기도 광명시 양지로 17, AK플라자 판매시설D동 4층 일부호 (일직동)",하즈벤광명에이케이점
1570932,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",맛있는짬뽕촌광명점
1571262,"경기도 광명시 밤일로 26, 3층 전체호 (하안동)",담원본갈비
1571263,"경기도 광명시 밤일로 26, 2층 전체호 (하안동)",담원한정식
1571264,"경기도 광명시 밤일로 26, 1층 전체호 (하안동)",담원쌈밥
1571342,"경기도 광명시 양지로 11, 유-플래닛 광명역 유-스트리트몰 에이-1동 1층 에이102호 (일직동)",갓튀김닭
1571784,"경기도 광명시 양지로 17, AK플라자 판매시설D동 B2층 일부호 (일직동)",띤띤익스프레스광명점
1571890,"경기도 광명시 광명로 823, 현대타운 3층 301호 (광명동)",구름산협동조합
1572089,"경기도 광명시 양지로 17, AK플라자 판매시설D동 지하2층 일부호 (일직동)",파파육개장광명점
1572090,"경기도 광명시 신기로17번길 3, 서원빌딩 2층 204,205호 (일직동)",맛드네감자탕
1573007,"경기도 광명시 하안로288번길 8, 우성빌딩 1층 104호 (하안동)",파스타입니다광명하안점
1573008,"경기도 광명시 양지로 19, 어반브릭스B동 2층 219,220호 (일직동)",탕화쿵푸마라탕
1573646,"경기도 광명시 양지로 19, 어반브릭스 B동 1층 133호 (일직동)",미스사이공어반브릭스광명역점
1573764,"경기도 광명시 양지로 19, 어반브릭스 B동 3층 370호 (일직동)",최고당돈가스광명역점
1574151,"경기도 광명시 양지로 17, B2층 일부호 (일직동)",광복수제비
1574543,"경기도 광명시 광명로 960, 지하층 2호 (광명동)",행복식당
1574544,"경기도 광명시 광명로 960, 2층 2호 (광명동)",광명식당
1575475,"경기도 광명시 광이로35번길 21-1, 1층 일부호 (광명동)",스쿨푸드딜리버리광명점
1575536,"경기도 광명시 시청로 55, 1층 일부호 (철산동)",테트리스찜닭광명철산점
1576353,"경기도 광명시 신기로17번길 11, 센트럴스퀘어 109호 (일직동)",천사곱창
1576459,"경기도 광명시 영당로22번길 19, 상가동 104호 (소하동, 미도아파트2차)",몽피자
1576772,"경기도 광명시 새빛공원로 67, 광명역자이타워 C동 116호 (일직동)",박브라더스
1576773,"경기도 광명시 소하로92번길 12, 주영팰리스 104호 (소하동)",론리
1576774,"경기도 광명시 광명로865번길 19, 1층 전부호 (광명동)",빅스타피자광명점
1576852,"경기도 광명시 일직로 17, 롯데프리미엄아울렛 5층 일부호 (일직동)",플레어비롯데프리미엄아울렛광명점
1577817,"경기도 광명시 디지털로33번길 5, 202호 (철산동)",코코치킨
1577818,"경기도 광명시 광명역로 28, 상가동 2층 210호 (일직동, 광명역센트럴자이)",로쏘주방
1578458,"경기도 광명시 일직로 72, B동 201~212호, C동 201호 (일직동)",광명무역센터컨벤션
1578619,"경기도 광명시 원노온사로 55, 1층 일부호 (노온사동)",위드인
1579044,"경기도 광명시 일직로12번길 11, 1층 일부호 (일직동)",참치가
1579666,"경기도 광명시 새빛공원로 67, 광명역자이타워 C동 112,113호 (일직동)",고기원칙광명역점
1579799,"경기도 광명시 철산로 20, 야우리빌딩 1층 104호 (철산동)",탐나종합어시장철산역점
1579989,"경기도 광명시 안재로10번길 10, 1층 104호 (하안동)",불타는랍스터광명점
1580799,"경기도 광명시 새빛공원로 67, 광명역자이타워 C동 114,115호 (일직동)",행복한온가칼국수
1581245,"경기도 광명시 오리로964번길 22, 1층 가운데호 (광명동)",쏜원적외선바베큐
1582226,"경기도 광명시 신기로 15, S프라자 102호 (일직동)",곱분이곱창광명역점
1582227,"경기도 광명시 일직로12번길 21, SH&01 프라자 201호 (일직동)",장수한방삼계탕
1582607,"경기도 광명시 일직로12번길 24, 광명클래시아 108호 (일직동)",마미
1582608,"경기도 광명시 새빛공원로 67, 자이타워 D동 108호 (일직동)",권가야왕족발
1582864,"경기도 광명시 하안로 310, 다래빌딩 1층 107호 (하안동)",명가통닭
1582865,"경기도 광명시 범안로 992, 홍우빌딩 1층 1-1호 (하안동)",미스터주방
1582866,"경기도 광명시 광화로 29, 1층 (광명동)",명자네명태조림광명점
1584289,"경기도 광명시 양지로 11, 유-플래닛 광명역 유-스트리트몰 에이-1동 에이124,125호 (일직동)",로도스피자
1584290,"경기도 광명시 새빛공원로 67, 자이타워 D동 105,106호 (일직동)",돈까시옹
1584387,"경기도 광명시 새빛공원로 67, C동 3층 310,311,312호 (일직동)",비엘씨티디
1584388,"경기도 광명시 오리로 643, 석산빌딩 1층 1호 (하안동)",한끼뚝딱
1584389,"경기도 광명시 소하로 94, 110호 (소하동)",어흥부대찌개
1584707,"경기도 광명시 오리로 631, 삼천리빌딩 1층 (하안동)",제주은희네해장국
1584708,"경기도 광명시 하안로287번길 8, 뉴코아아울렛 지하1층 (하안동)",팔당냉면광명뉴코아점
1584811,"경기도 광명시 가림일로 55, 상가동 103호 (하안동, 하안현대아파트)",광명돼지집
1584812,"경기도 광명시 시청로 109, 1층 일부호 (철산동)",썬빔임실치즈피자
1584813,"경기도 광명시 도덕공원로 77, 지하1층 B101일부호 (철산동)",대운설렁탕
1585141,"경기도 광명시 안터길 13, 1층 (하안동)",명장국수
1585142,"경기도 광명시 금하로527번길 7, 1층 (소하동)",꿈을꾸는짬뽕
1585390,"경기도 광명시 일직로 72, 광명무역센터 A동 125호 (일직동)",더김밥
1586079,"경기도 광명시 한내로13번길 6-5, 1층층 일부호 (소하동)",본설렁탕광명소하점
1586867,"경기도 광명시 양지로 21, 유플래닛 제어반브릭스씨동 1층 119,120호 (일직동)",대패집
1586946,"경기도 광명시 오리로984번안길 13-1, 1층 전부호 (광명동)",잇파스타광명점
1587654,"경기도 광명시 소하로 81, 1층 107호 (소하동)",빠삭쌀통닭광명점
1588030,"경기도 광명시 목감로228번길 9, 1층 (광명동)",고기듬뿍대왕비빔밥광명점
1588143,"경기도 광명시 연서일로9번길 11-8, 1층 일부호 (철산동)",라마지아피자
1588158,"경기도 광명시 하안로 154, 상가동 108호 (소하동, 금호어울림아파트)",구백냥곱창소하점
1588159,"경기도 광명시 오리로949번길 15, 1층 (광명동)",대가한우
1588239,"경기도 광명시 광명로952번길 4, 1층 (광명동)",호향쭈꾸미
1588240,"경기도 광명시 도덕공원로 71-1, 1층 (철산동)",우오이치바
1588241,"경기도 광명시 철망산로 87, 세이브존 지하1층 (철산동)",진시앙
1588242,"경기도 광명시 소하로92번길 6-9, 뉴골드프라자 1층 105호 (소하동)",명수산
1588243,"경기도 광명시 일직로 22, 광명역 효성 해링턴타워 The First 1층 108호 (일직동)",노랑통닭광명이케아점
1588244,"경기도 광명시 덕단이로9번길 46, 1층 (광명동)",우리가족밥상
1588245,"경기도 광명시 금하로 464, 1층 119호 (소하동)",건강김밥
1588576,"경기도 광명시 하안로288번길 2, 금성빌딩 1층 105호 (하안동)",강민철왕먹태
1588695,"경기도 광명시 광명로865번길 2, 1층 일부호 (광명동)",호부니
1588696,"경기도 광명시 일직로 22, 광명역 효성 해링턴타워 The First 201호 (일직동)",훠라라훠궈
1588697,"경기도 광명시 소하로 94, 1층 101호 (소하동)",한남동그집
1588698,"경기도 광명시 하안로288번길 12, 하안주공12단지상가 1층 109(일부)호 (하안동)",돈터크돈떡
1588699,"경기도 광명시 금하로527번길 10-6, 1층 (소하동)",푸드딜라이트
1588700,"경기도 광명시 광명로831번길 6, 1층 (광명동)",시장안통닭
1588701,"경기도 광명시 가림로 220, 1층 (101)호 (철산동)",매운국물방앗간떡볶이철산점
1588702,"경기도 광명시 양지로 16, B1층 15,16호 (일직동, 광명역써밋플레이스)",더담부대찌개
1588703,"경기도 광명시 새터로 107, 1층 102호 (광명동, 대영아트빌)",요녀석
1608020,"경기도 광명시 시청로 41, 1층 (철산동)",교촌치킨철산1호점
